event_id,victim_id,victim_type,victim_gender,party1,general_category_1,level_of_government,government_area,event_type,aggressor,date,state,Entity,Totalpopulation,Female_population,Male_population,No_health_services_pop,12_year_old_single_population,ID.1.1,avg_scholarity,home_count,average_number_in_home,GDP
19,23,Authority,Male,,Familiar,Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-13,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
19,24,Authority,Male,,Familiar,Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-13,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
19,25,Authority,Male,,Familiar,Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-13,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
19,26,Authority,Male,,Familiar,Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-13,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
20,27,Authority,Male,PRI,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-15,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
21,28,Authority,Male,PAN,Ex-Regidor(a),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-17,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
878,968,Authority,Male,PRI,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,CJNG,2018-02-18,Nayarit,18,1235456,623178,612278,273039,313489,504.7737603305785,9.300371900826446,498.8739669421488,3.352510330578512,121042.682
878,969,Authority,Male,PRI,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,CJNG,2018-02-18,Nayarit,18,1235456,623178,612278,273039,313489,504.7737603305785,9.300371900826446,498.8739669421488,3.352510330578512,121042.682
22,29,Authority,Male,PAN,Regidor(a),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-02-20,Colima,6,731391,370769,360622,123074,201601,187.6702702702703,9.67072972972973,781.0216216216216,3.177621621621621,109098.972
23,30,Party,Female,PRI,Pre-candidato(a),State,Elections and Campaigns,Kidnapping,No identificado,2018-02-25,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
24,30,Party,Female,PRI,Pre-candidato(a),State,Elections and Campaigns,Murder,No identificado,2018-02-25,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
25,31,Party,Male,PRD,Pre-candidato(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-03-03,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
26,32,Party,Male,MC,Pre-candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-03-09,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
27,33,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-03-11,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
28,34,Party,Male,PAN,Ex-Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-03-15,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
29,35,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-03-16,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
30,36,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-03-18,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
31,37,Party,Female,PT,Militante,Municipal,Elections and Campaigns,Murder,No identificado,2018-03-20,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
32,38,Party,Male,MORENA,Candidato(a),State,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-03-27,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
33,39,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-04-02,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
34,33,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-04-05,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
35,40,Party,Male,PRD,Candidato(a),State,Elections and Campaigns,Threat,El señor de los caballlos (líder del cártel de Los Rojos),2018-04-10,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
36,41,Party,Female,PVEM,Candidato(a),State,Elections and Campaigns,Murder,No identificado,2018-04-11,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
37,42,Authority,Male,PT,Alcalde(sa),Municipal,Executive,Murder,No identificado,2018-04-12,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
38,43,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-04-13,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
39,44,Authority,Male,PRI,Familiar,Municipal,Executive,Murder,Sujeto(s) armado(s),2018-04-16,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
40,45,Party,Female,PRD,Colaborador(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-04-18,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
41,46,Party,Male,PRI,Candidato(a),State,Elections and Campaigns,Armed Attack,No identificado,2018-04-19,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
42,47,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-04-19,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
43,48,Party,Female,MORENA,Candidato(a),State,Elections and Campaigns,Threat,No identificado,2018-04-27,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
44,49,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Murder,No identificado,2018-05-03,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
45,50,Authority,Male,PAN,Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-05-03,Hidalgo,13,3082841,1601462,1481379,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995
46,51,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-05-04,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
47,52,Party,Female,PRD,Candidato(a),Municipal,Elections and Campaigns,Murder,La Línea,2018-05-06,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
47,53,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Assault,La Línea,2018-05-06,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
47,54,Party,Male,PRD,Dirigente,Municipal,Elections and Campaigns,Assault,La Línea,2018-05-06,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
48,55,Party,Male,PES,Dirigente,State,Elections and Campaigns,Murder,No identificado,2018-05-06,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
49,56,Authority,Male,PRI,Síndico(a),Municipal,Executive,Murder,No identificado,2018-05-06,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
50,57,Authority,Male,PRI,Alcalde(sa),State,Executive,Murder,No identificado,2018-05-08,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
51,58,Party,Male,OTRO,Candidato(a),Federal,Elections and Campaigns,Murder,No identificado,2018-05-10,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
52,59,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Murder,Comando armado,2018-05-11,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
53,60,Party,Female,PRI,Candidato(a),State,Elections and Campaigns,Threat,Miembros de la delincuencia organizada,2018-05-14,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
54,61,Authority,Male,MC,Alcalde(sa),Municipal,Executive,Murder,No identificado,2018-05-15,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
55,62,Party,Female,PT,Candidato(a),State,Elections and Campaigns,Threat,Sujeto(s) armado(s),2018-05-15,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
56,63,Party,Male,INDEPENDIENTE,Candidato(a),Municipal,Elections and Campaigns,Kidnapping,No identificado,2018-05-16,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
57,64,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Kidnapping,Comando armado,2018-05-17,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
58,65,Authority,Male,PRD,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-05-17,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
59,66,Party,Male,PT,Candidato(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-05-17,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
185,210,Party,Male,PAN,Candidato(a),Federal,Elections and Campaigns,Threat,No identificado,2018-05-20,Quintana_Roo,23,1857985,921206,936779,468580,482478,549.3314065510598,10.03839113680154,685.6666666666666,3.227986512524085,261684.516
60,67,Party,Male,MORENA,Candidato(a),State,Elections and Campaigns,Assault,Sujeto(s) armado(s),2018-05-21,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
61,68,Authority,Male,INE,Funcionario(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-05-21,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
62,69,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-05-21,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
63,70,Party,Male,PAN,Militante,State,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-05-26,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
64,71,Authority,Male,PAN,Ex-Alcalde(sa),Municipal,Executive,Murder,No identificado,2018-05-26,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
65,72,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-05-27,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
65,73,Authority,Male,PRD,Ex-Alcalde(sa),Municipal,Executive,Armed Attack,No identificado,2018-05-27,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
66,74,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-05-29,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
67,75,Party,Female,MORENA,Militante,State,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-05-30,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
67,76,Party,Female,MORENA,Militante,State,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-05-30,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
68,77,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Threat,Sujeto(s) armado(s),2018-05-30,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
68,78,Party,Female,PVEM,Familiar,Municipal,Elections and Campaigns,Threat,No identificado,2018-05-30,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
69,79,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Murder,Comando armado,2018-05-31,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
70,80,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-05-31,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
71,81,Authority,Male,MC,Funcionario(a),Municipal,Executive,Murder,No identificado,2018-06-01,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
72,82,Party,Female,PVEM,Candidato(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-06-01,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
72,83,Authority,Female,No disponible,Regidor(a),Municipal,Executive,Murder,No identificado,2018-06-01,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
73,84,Party,Female,PRI,Candidato(a),Municipal,Elections and Campaigns,Murder,Comando armado,2018-06-02,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
74,85,Facility,Does not apply,PAN,No aplica,State,Elections and Campaigns,Armed Attack,No identificado,2018-06-04,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
75,86,Authority,Male,PAN,Familiar,State,Executive,Murder,Presuntos miembros del crímen organizado,2018-06-04,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
76,87,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-05,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
77,88,Party,Female,PRI,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-06,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
78,89,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Threat,Sujeto(s) armado(s),2018-06-07,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
79,90,Party,Male,PRD,Ex-Candidato(a),Municipal,Elections and Campaigns,Assault,No identificado,2018-06-07,Coahuila_de_Zaragoza,5,3146771,1583096,1563662,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,261684.516
80,91,Party,Male,PRI,Candidato(a),State,Elections and Campaigns,Threat,Cártel del Golfo,2018-06-07,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
81,92,Facility,Does not apply,PAN,No aplica,State,Legislative,Armed Attack,No identificado,2018-06-07,Hidalgo,13,3082841,1601462,1481379,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995
82,93,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-06-07,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
83,94,Party,Male,PRI,Candidato(a),Federal,Elections and Campaigns,Murder,No identificado,2018-06-08,Coahuila_de_Zaragoza,5,3146771,1583096,1563662,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,261684.516
84,95,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-06-08,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
85,96,Party,Female,PRI,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armado(s),2018-06-09,Quintana_Roo,23,1857985,921206,936779,468580,482478,549.3314065510598,10.03839113680154,685.6666666666666,3.227986512524085,261684.516
86,97,Party,Male,PSI,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-10,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
87,98,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armado(s),2018-06-12,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
88,99,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Dissappearance,No identificado,2018-06-13,Coahuila_de_Zaragoza,5,3146771,1583096,1563662,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,261684.516
89,100,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Murder,Comando armado,2018-06-14,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
90,101,Party,Female,PAN,Candidato(a),Municipal,Elections and Campaigns,Threat,No identificado,2018-06-15,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
91,102,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Murder,Comando armado,2018-06-17,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
92,103,Party,Male,PRD,Militante,State,Elections and Campaigns,Murder,No identificado,2018-06-17,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
93,104,Party,Female,PRI,Candidato(a),State,Elections and Campaigns,Threat,No identificado,2018-06-17,Queretaro,22,2368467,1211647,1156820,486467,691682,475.4489337822671,10.072177328843996,927.4444444444443,3.61679012345679,261684.516
94,105,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,Comando armado,2018-06-18,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
95,106,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-18,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
96,107,Authority,Male,No disponible,Ex-Alcalde(sa),Municipal,Executive,Murder,No identificado,2018-06-19,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
97,108,Party,Male,INDEPENDIENTE,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-06-20,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
98,109,Authority,Male,PVEM,Ex-Alcalde(sa),Municipal,Executive,Threat,Sujeto(s) armado(s),2018-06-21,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
99,110,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-06-21,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
100,111,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-21,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
101,112,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,Crimen Organizado,2018-06-25,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
102,113,Party,Male,MORENA,Candidato(a),State,Elections and Campaigns,Murder,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
103,114,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
103,115,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
103,116,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
103,117,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
103,118,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Murder,No identificado,2018-06-26,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
104,119,Authority,Male,PRD,Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armado(s),2018-06-27,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
105,120,Party,Male,PES,Candidato(a),Municipal,Elections and Campaigns,Kidnapping,Comuneros de Capácuaro,2018-06-27,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
106,121,Party,Male,PAN,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-06-27,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
107,122,Party,Male,PAN,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-06-27,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
108,123,Party,Male,PRD,Colaborador(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2018-06-28,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
109,124,Party,Male,PANAL,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-28,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
110,125,Party,Male,Podemos Mover a Chiapas,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-29,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
111,126,Party,Male,MORENA,Candidato(a),Federal,Elections and Campaigns,Threat,CJNG,2018-06-29,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
112,127,Party,Female,PRI,Candidato(a),Federal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-29,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
1364,128,Party,Male,PRI,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-29,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
1364,129,Party,Male,PRI,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-29,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
1364,130,Party,Male,PRI,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-29,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
113,131,Party,Female,PRI,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),2018-06-30,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
