Number,ID.1,event_id,victim_id,victim_type,victim_name,victim_gender,party1,party2,party3,party4,coallition,1stpoliticaloffice,2ndpoliticaloffice,3rdpoliticaloffice,general_category_1,general_category_2,general_category_3,level_of_government,government_area,event_type,aggressor,remarks_on_the_crime,date,state,municipal,INEGIcode,MunINEGIcode,Entity,Totalpopulation,Female_population,Male_population,economically_active_population,No_health_services_pop,12_year_old_single_population,ID.1,avg_scholarity,home_count,average_number_in_home,GDP,Concepto
1007,GRO-2022-12-09,850,935,Authority,No disponible,Not Available,PRI,,,,,Escolta de la alcaldesa de Juan R. Escudero,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos amrados emboscaron a la alcaldesa cuando viajaba en carretera,2022-12-09,Guerrero,Juan R. Escudero,12,39,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1008,GRO-2022-12-09,850,936,Authority,No disponible,Not Available,PRI,,,,,Escolta de la alcaldesa de Juan R. Escudero,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos amrados emboscaron a la alcaldesa cuando viajaba en carretera,2022-12-09,Guerrero,Juan R. Escudero,12,39,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1009,JAL-2022-12-10,858,944,Authority,José Isidro Grimaldo Muñoz,Male,MORENA,,,,,Coronel de caballería de la 15 zona militar,,,Funcionario(a),,,Federal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,CJNG,,2022-12-10,Jalisco,Tapalpa,14,86,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
1010,GRO-2022-12-11,853,939,Party,José Francisco Fuentes Torres,Male,MORENA,,,,,Consejero estatal de Morena,,,Militante,,,State,Elections and Campaigns,Murder,Sujeto(s) armados,Sujetos armados le dispararon en más de una ocasión,2022-12-11,Guerrero,Coyuca de Benítez,12,21,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1011,NLE-2022-12-11,866,953,Authority,Francisco Javier Estañol García,Male,PAN,,,,,"Policía municipal, escolta del director de la policía",,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,,2022-12-11,Nuevo_Leon,Pesquería,19,41,19,5784442,2893492,2890950,2862003,1072664,1542048,1409.5,10.392601135557133,723.0997161107168,3.411085876508162,,
1012,CHP-2022-12-13,843,927,Authority,Eliezer N,Male,PRI,,,,,Ex-Secretario de obras Públicas,Esposo de la Ex-Alcaldesa,,Ex-Funcionario(a),Familiar,,Municipal,Executive,Kidnapping,Sujeto(s) armados,Al menos seis sujetos armados lo interceptaron cuando conducía su vehículo,2022-12-13,Chiapas,Ostuacán,7,62,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1013,MOR-2022-12-13,851,937,Authority,Abraham Blanco,Male,PAN,,,,,Ayudante del ayuntamiento,Activista,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando se encontraba en la cancha de usos múltiples,2022-12-13,Morelos,Cuernavaca,17,7,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1014,MOR-2022-12-13,852,938,Authority,Rossy Ramírez,Female,MORENA,,,,,Auxiliar administrativa,,,Funcionario(a),,,Municipal,Executive,Murder,,,2022-12-13,Morelos,Temixco,17,18,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1015,ROO-2022-12-14,861,947,Authority,Manuel Cohuo Tah,Male,No disponible,,,,,Ex-Juez calificador,,,Ex-Funcionario(a),,,Municipal,Judicial,Murder,Sujeto(s) armados,Sujetos armados en una camioneta blanca le dispararon en al menos cinco ocasiones,2022-12-14,Quintana_Roo,Cozumel,23,1,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
1016,VER-2022-12-14,862,948,Authority,José Tezoco de la Cruz,Male,PVEM,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,,,2022-12-14,Veracruz_de_Ignacio_de_la_Llave,Tezonapa,30,173,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1017,GTO-2022-12-14,863,949,Authority,Erick Abel Canto Crivell,Male,PRI,,,,,Controlar de Abasolo,,,Funcionario(a),,,Municipal,Economy and Finance,Murder,Sujeto(s) armados,Sujetos armados en motocicleta les dispararon en varias ocasiones,2022-12-14,Guanajuato,Abasolo,11,1,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1018,GTO-2022-12-14,863,950,Authority,José Sandoval,Male,PRI,,,,,Funcionario del ayuntamiento,,,Funcionario(a),,,Municipal,Economy and Finance,Murder,Sujeto(s) armados,Sujetos armados en motocicleta les dispararon en varias ocasiones,2022-12-14,Guanajuato,Abasolo,11,1,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1019,MEX-2022-12-15,864,951,Authority,Bernardo Corona,Male,PRI,,,,,Director de protección civil del municipio,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados en autos le dispararon en varias ocasiones,2022-12-15,Mexico,La Paz,15,70,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1020,GTO-2022-12-16,859,945,Authority,Jose Rubén Vargas Grado,Male,PAN,,,,,Delegado de la comunidad de Jocoqui,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando se encontraba limpiando un salón de fiestas,2022-12-16,Guanajuato,Apaseo el Grande,11,5,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1021,VER-2022-12-16,860,946,Authority,Saúl Reyes Rodríguez,Male,PRD,,,,,Ex-Alcalde de Texistepec,,,Ex-Alcalde(sa),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados en motocicleta le dispararon cuando estaba en un velorio,2022-12-16,Veracruz_de_Ignacio_de_la_Llave,Texistepec,30,172,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1022,MOR-2022-12-19,857,943,Authority,César Martínez Álvarez,Male,No disponible,,,,,Ex-Director de cultura municipal,,,Ex-Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,,2022-12-19,Morelos,Tepalcingo,17,19,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1023,CHP-2022-12-23,865,952,Authority,Daniel Vázquez Rodríguez,Male,No disponible,,,,,Ex-policía municipal,,,Ex-Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados en una motocicleta le dispararon,2022-12-23,Chiapas,Tonalá,7,97,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1024,MIC-2022-12-23,867,954,Authority,Jesús Rangel Barajas,Male,PT,,,,,Coordinador de la policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados le dispararon cuando se encontraba afuera de su domicilio,2022-12-23,Michoacan_de_Ocampo,Apatzingán,16,6,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
1025,MEX-2022-12-23,868,955,Authority,No disponible,Female,PRI,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados les dispararon en más de cien ocasiones cuando circulaban,2022-12-23,Mexico,Lerma,15,51,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1026,MEX-2022-12-23,868,956,Authority,No disponible,Female,PRI,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados les dispararon en más de cien ocasiones cuando circulaban,2022-12-23,Mexico,Lerma,15,51,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
1027,GTO-2022-12-26,869,957,Authority,Érika Aleida,Female,PAN,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados en una motocicleta le dispararon cuando circulaba en su patrulla,2022-12-26,Guanajuato,San Francisco del Rincón,11,31,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1028,ROO-2022-12-27,872,960,Authority,Iván,Male,No disponible,,,,,Ex-policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados ingresaron a una fiesta y dispararon,2022-12-27,Quintana_Roo,Benito Juárez,23,5,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
1029,ROO-2022-12-27,872,961,Authority,No disponible,Male,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados ingresaron a una fiesta y dispararon,2022-12-27,Quintana_Roo,Benito Juárez,23,5,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
1030,TAB-2022-12-27,873,962,Authority,Adolfo,Male,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,,2022-12-27,Tabasco,Huimanguillo,27,8,27,2402598,1228927,1173671,1172514,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865,Tabasco
1031,GTO-2022-12-28,870,958,Authority,No disponible,Male,MC,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon cuando circulaba en su patrulla,2022-12-28,Guanajuato,Pueblo Nuevo,11,24,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1032,VER-2022-12-30,875,966,Authority,Isauro Ambrosio Tocohua,Male,FPM,,,,,Alcalde de Rafael Delgado,,,Alcalde(sa),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados le dispararon mientras asistía a un velorio,2022-12-30,Veracruz_de_Ignacio_de_la_Llave,Rafael Delgado,30,135,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1033,PUE-2023-01-03,876,967,Party,David Reyes de Jesús,Male,No disponible,,,,,Ex-candidato a la presidencial auxiliar de La Magdalena Tetela,,,Ex-Candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,Dos sujetos armados le dispararon en varias ocasiones,2023-01-03,Puebla,Acajete,21,1,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
1034,ZAC-2023-01-04,883,976,Authority,No disponible,Male,No disponible,,,,,Ex-policía penitenciario,,,Ex-Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon afuera de su domicilio,2023-01-04,Zacatecas,Guadalupe,32,17,32,1622138,831080,791058,701031,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.5667248171074846,151882.034,Zacatecas
1035,OAX-2023-01-04,933,1027,Authority,Juan Antonio B. S.,Male,MORENA,,,,,Policía municpal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Cuatro sujetos armados dispararon contra los policías,2023-01-04,Oaxaca,Matías Romero Avendaño,20,57,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
1036,OAX-2023-01-04,933,1028,Authority,Eduardo García Día,Male,MORENA,,,,,Policía municpal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Cuatro sujetos armados dispararon contra los policías,2023-01-04,Oaxaca,Matías Romero Avendaño,20,57,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
1037,SIN-2023-01-05,882,975,Facility,Estación de la Guardia Nacional,Does not apply,MORENA,,,,,Estación de la Guardia Nacional,,,No aplica,,,Federal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,Sujetos armados dispararon contra las instalaciones de la Guardia Nacional,2023-01-05,Sinaloa,Escuinapa,25,9,25,3026943,1532110,1494793,1475672,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897,Sinaloa
1038,PUE-2023-01-07,884,977,Authority,No disponible,Male,PT,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon en divesas ocasiones mientras se encontraba en su auto,2023-01-07,Puebla,Tehuacán,21,156,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
1039,CHP-2023-01-07,885,978,Authority,Jesús Esteban Gómez Noriega,Male,No disponible,,,,,Ex-secretaio municipal,,,Ex-Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Sujetos armados en una motocicleta le dispararon en diversas ocasiones,2023-01-07,Chiapas,Mapastepec,7,51,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
1040,GTO-2023-01-08,887,980,Authority,No disponible,Female,PAN,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon luego de terminar su turno,2023-01-08,Guanajuato,Cortazar,11,11,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
1041,COL-2023-01-08,888,981,Authority,No disponible,Male,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados ingresaron a la central camionera y le dispararon en la cabeza,2023-01-08,Colima,Tecomán,6,9,6,731391,370769,360622,386642,123074,201601,187.67027027027027,9.67072972972973,781.0216216216216,3.1776216216216215,109098.972,Colima
1042,ZAC-2023-01-09,886,979,Authority,No disponible,Male,PT,,,,,Policía penitenciario,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados le dispararon en su día de descanso,2023-01-09,Zacatecas,Trancoso,32,57,32,1622138,831080,791058,701031,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.5667248171074846,151882.034,Zacatecas
1043,MOR-2023-01-10,889,982,Authority,Lucio Ruiz,Male,No disponible,,,,,Presidente de Bienes Comunales de Santa María Ahuacatitlán,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armados,Cuatro sujetos armados le dispararon en la entrada de las oficinas de Bienes Comunales,2023-01-10,Morelos,Cuernavaca,17,7,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1044,MOR-2023-01-10,890,983,Authority,Uriel Mejía Landa,Male,PRD,,,,,Regidor,Ex-candidato a alcalde,,Regidor(a),Ex-Candidato(a),,Municipal,Executive,Kidnapping,No identificado,,2023-01-10,Morelos,Puente de Ixtla,17,17,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1045,MOR-2023-01-10,890,984,Authority,Nicéforo Flores González,Male,PRD,,,,,Funcionario municipal,,,Funcionario(a),,,Municipal,Executive,Kidnapping,No identificado,,2023-01-10,Morelos,Puente de Ixtla,17,17,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
1046,GRO-2023-01-10,892,985,Authority,Samul Buenfil Espinosa,Male,MORENA,,,,,Jefe operativo de la policía auxiliar,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados lo interceptaron al sair de las oficinas de la policía y le dispararon,2023-01-10,Guerrero,Acapulco de Juárez,12,1,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
1047,COL-2023-01-11,893,986,Authority,Martha Esther Rodríguez,Female,MORENA,,,,,Titular de la Unidad del Combate al Secuestro de Colima,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,Sujetos armados la interceptaron y dispararon cuando descendía de su vehículo,2023-01-11,Colima,Villa de Álvarez,6,10,6,731391,370769,360622,386642,123074,201601,187.67027027027027,9.67072972972973,781.0216216216216,3.1776216216216215,109098.972,Colima
1048,VER-2023-01-11,894,987,Authority,Vanessa Torres Galán,Female,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Sujeto(s) armados,Sujetos armados los atacaron cuando se encontraban vigilando una vivienda,2023-01-11,Veracruz_de_Ignacio_de_la_Llave,Córdoba,30,44,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
1049,VER-2023-01-11,894,988,Authority,No disponible,Male,MORENA,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,Sujetos armados los atacaron cuando se encontraban vigilando una vivienda,2023-01-11,Veracruz_de_Ignacio_de_la_Llave,Córdoba,30,44,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
