"","id","id_evento","id_victima","tipo_vic","nom_vic","genero_vic","partido1","partido2","partido3","partido4","coalicion","puesto1","puesto2","puesto3","cat_puesto1","cat_puesto2","cat_puesto3","nivel_gob","area_gob","tipo_evento","agresor","Obs_agresor","fecha","estado","municipio","cve_edoINEGI","cve_munINEGI"
"1088","MEX-2023-01-27",910,1003,"Autoridad","Miguel Ángel Lara","Hombre","MC","","","","","Síndico de Amanalco","","","Síndico(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-01-27","Mexico","Zacazonapan","15","116"
"1089","SLP-2023-01-28",928,1022,"Instalación","Comandancia de seguridad pública","No aplica","PT","","","","","Comandancia de seguridad pública","","","No aplica","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Atentado","Sujeto(s) armados","Un convoy con sujetos armados disparó contra la comandancia","2023-01-28","San_Luis_Potosi","Tamasopo","24","036"
"1090","VER-2023-01-28",929,1023,"Instalación","Dirección General de Transporte del Estado de Veracruz","No aplica","MORENA","","","","","Dirección General de Transporte del Estado de Veracruz","","","No aplica","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armados","","2023-01-28","Veracruz_de_Ignacio_de_la_Llave","Poza Rica de Hidalgo","30","131"
"1091","ZAC-2023-01-28",930,1024,"Autoridad","Joge Alberto Ibarra Acevedo","Hombre","MORENA","","","","","Policía estatal","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados lo atacaron cuando se encontra de descanso  juntos con al menos otras tres personas","2023-01-28","Zacatecas","Guadalupe","32","017"
"1092","COL-2023-01-29",932,1026,"Autoridad","Rubén N","Hombre","MORENA","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos amados en una motocicleta se le emparejaron y dispararon en diversas ocasiones","2023-01-29","Colima","Coquimatlán","06","004"
"1093","SON-2023-01-30",931,1025,"Autoridad","Juan Arturo L. B","Hombre","No disponible","","","","","Ex-militar","","","Ex-Funcionario(a)","","","Federal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en diversas ocasiones y huyeron","2023-01-30","Sonora","Cajeme","26","018"
"1094","SIN-2023-02-01",936,1031,"Autoridad","No disponible","Mujer","MORENA","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados la atacaron cuando circulba en un auto","2023-02-01","Sinaloa","Culiacán","25","006"
"1095","MIC-2023-02-01",937,1032,"Autoridad","José Javier Hernández Hernández","Hombre","MORENA","","","","","Director de la Policía de Investigación","","","Funcionario(a)","","","Estatal","Judicial","Asesinato","Sujeto(s) armados","Sujetos armados lo atacaron cuando se encontraba en una lavandería","2023-02-01","Michoacan_de_Ocampo","Uruapan","16","102"
"1096","BCN-2023-02-03",935,1030,"Autoridad","José Luis Ramírez Chavarín","Hombre","MORENA","","","","","Jefe de sección de la dirección municipal de catastro","","","Funcionario(a)","","","Municipal","Economía y finanzas (e.g. tesorerías; catastros)","Asesinato","Sujeto(s) armados","Sujetos armados lo atacaron a balazos","2023-02-03","Baja_California","Tijuana","02","004"
"1097","GTO-2023-02-04",939,1034,"Autoridad","Araceli Rodríguez","Mujer","PAN","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando la policía se dirigía a su casa","2023-02-04","Guanajuato","Valle de Santiago","11","042"
"1098","VER-2023-02-05",938,1033,"Autoridad","Carlos Valladares Agustín","Hombre","MORENA","","","","","Hermano del alcalde de Hidalgotitlán","","","Familiar","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armados","Sujetos armados le dispararon en su domicilio","2023-02-05","Veracruz_de_Ignacio_de_la_Llave","Hidalgotitlán","30","070"
"1099","GTO-2023-02-08",940,1035,"Instalación","Ayuntamiento de Tarimoro","No aplica","PRI","","","","","Ayuntamiento de Tarimoro","","","No aplica","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armados","","2023-02-08","Guanajuato","Tarimoro","11","039"
"1100","NLE-2023-02-10",941,1036,"Autoridad","Víctor Alfonso","Hombre","MC","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando se encontraban en el domicilio de uno de los policías","2023-02-10","Nuevo_Leon","Salinas Victoria","19","045"
"1101","NLE-2023-02-10",941,1037,"Autoridad","Sergio Edén","Hombre","MC","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando se encontraban en el domicilio de uno de los policías","2023-02-10","Nuevo_Leon","Salinas Victoria","19","045"
"1102","NLE-2023-02-10",941,1038,"Autoridad","Laureano Esteban","Hombre","MC","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando se encontraban en el domicilio de uno de los policías","2023-02-10","Nuevo_Leon","Salinas Victoria","19","045"
"1103","ZAC-2023-02-10",942,1039,"Autoridad","Manuel de Jesús Chávez","Hombre","No disponible","","","","","Ex-director de la policía estatal preventiva","","","Ex-Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en su domicilio","2023-02-10","Zacatecas","Guadalupe","32","017"
"1104","NLE-2023-02-10",943,1040,"Autoridad","Ramón Alejandro Pérez Rodríguez","Hombre","No disponible","","","","","Ex-policía de la Fuerza Civil","","","Ex-Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en diversas ocasiones","2023-02-10","Nuevo_Leon","General Terán","19","022"
"1105","GTO-2023-02-11",944,1041,"Autoridad","Julio Gómez Castillo","Hombre","","","","","","Coordinador Operativo de la Policía Municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en diversas ocasiones cuando circulaba en su patrulla","2023-02-11","Guanajuato","Silao de la Victoria","11","037"
"1106","ROO-2023-02-11",945,1042,"Autoridad","No disponible","Hombre","PAN","","","","","Inspector de fiscalización","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-11","Quintana_Roo","Solidaridad","23","008"
"1107","ROO-2023-02-11",945,1043,"Autoridad","No disponible","Hombre","PAN","","","","","Inspector de fiscalización","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-11","Quintana_Roo","Solidaridad","23","008"
"1108","ROO-2023-02-11",945,1044,"Autoridad","No disponible","Hombre","PAN","","","","","Inspector de fiscalización","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-11","Quintana_Roo","Solidaridad","23","008"
"1109","ROO-2023-02-11",945,1045,"Autoridad","No disponible","Hombre","PAN","","","","","Inspector de fiscalización","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-11","Quintana_Roo","Solidaridad","23","008"
"1110","MOR-2023-02-15",947,1047,"Instalación","Comandancia de la policía municipal","No aplica","MORENA","","","","","Comandancia de la policía municipal","","","No aplica","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Hombres armados atacaron la comandancia","2023-02-15","Morelos","Yautepec","17","029"
"1111","CHH-2023-02-16",946,1046,"Autoridad","José Ofelio C. R. ","Hombre","No disponible","","","","","Presidente seccional de Bahuichivo","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-16","Chihuahua","Urique","08","065"
"1112","CHH-2023-02-17",934,1029,"Autoridad","Ciro H. I.","Hombre","PRI","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","No identificado","","2023-02-17","Chihuahua","Namiquipa","08","048"
"1113","VER-2023-02-19",948,1048,"Autoridad","No disponible","No disponible","No disponible","","","","","Ex-policía municipal de Ciudad Mendoza","","","Ex-Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","No identificado","","2023-02-19","Veracruz_de_Ignacio_de_la_Llave","Nogales","30","115"
"1114","CHP-2023-02-19",949,1049,"Autoridad","Franklin Ramírez Ochoa","Hombre","MORENA","","","","","Comandante de la policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados en motocicleta dispararon contra el comandante","2023-02-19","Chiapas","Ocozocoautla de Espinosa","07","061"
"1115","CHP-2023-02-19",949,1050,"Autoridad","No disponible","Hombre","MORENA","","","","","Escolta del comandante","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados en motocicleta dispararon contra el comandante","2023-02-19","Chiapas","Ocozocoautla de Espinosa","07","061"
"1116","HGO-2023-02-19",953,1054,"Autoridad","No disponible","Hombre","No disponible","","","","","Comisario de Santa Elena","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","","2023-02-19","Hidalgo","Cuautepec de Hinojosa","13","016"
"1117","COL-2023-02-20",952,1053,"Autoridad","Sergio Chávez Ruiz","Hombre","MORENA","","","","","Comdante de la Fiscalía General del Estado","","","Funcionario(a)","","","Estatal","Judicial","Asesinato","Sujeto(s) armados","Al menos dos sujetos armados dispararon contra el comdante en su domicilio","2023-02-20","Colima","Colima","06","002"
"1118","GTO-2023-02-21",950,1051,"Instalación","Comandancia de la policía municipal","No aplica","PAN","","","","","Comandancia de la policía municipal","","","No aplica","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Un sujeto armado disparó contra la comandancia de la policía","2023-02-21","Guanajuato","León","11","020"
"1119","JAL-2023-02-21",951,1052,"Autoridad","No disponible","Hombre","MC","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados dipararon contra el policía cuando se encontraba en su día de descanso","2023-02-21","Jalisco","San Pedro Tlaquepaque","14","098"
"1120","GTO-2023-02-23",956,1057,"Autoridad","Marcos Venegas García","Hombre","No disponible","","","","","Ex-Director de Seguridad Pública municipal","","","Ex-Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","No identificado","","2023-02-23","Guanajuato","Dolores Hidalgo Cuna de la Independencia Nacional","11","014"
"1121","ZAC-2023-02-24",954,1055,"Autoridad","Víctor Hugo","Hombre","No disponible","","","","","Sobrino de la regidora Jaquelín Ultreras Aguilar","Trabajador del Sistema Municipal de Agua Potable ","","Familiar","Funcionario(a)","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2023-02-24","Zacatecas","Jerez","32","020"
"1122","MOR-2023-02-27",955,1056,"Autoridad","Rogelio Hidalgo","Hombre","No disponible","","","","","Secretario general de Bienes Comunales de Santa María Ahuacatitlán","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados en motocicleta le dispararon directamente","2023-02-27","Morelos","Cuernavaca","17","007"
"1123","COL-2023-03-02",957,1058,"Autoridad","No disponible","Mujer","MORENA","","","","","Policía estatal","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en varias ocasiones","2023-03-02","Colima","Colima","06","002"
"1124","MOR-2023-03-02",958,1059,"Autoridad","Israel González Pérez","Hombre","MORENA","","","","","Ex-alcalde de Tetela del Volcán","","","Ex-Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados atacaron al ex-alcalde cuando circulaba en su comioneta","2023-03-02","Morelos","Yecapixtla","17","030"
"1125","MOR-2023-03-02",958,1060,"Autoridad","No disponible","Hombre","MORENA","","","","","Colaborador del ex-alcalde Israel González Pérez","","","Ex-Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados atacaron al ex-alcalde cuando circulaba en su comioneta","2023-03-02","Morelos","Yecapixtla","17","030"
"1126","MOR-2023-03-02",958,1061,"Autoridad","No disponible","Hombre","MORENA","","","","","Colaborador del ex-alcalde Israel González Pérez","","","Ex-Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados atacaron al ex-alcalde cuando circulaba en su comioneta","2023-03-02","Morelos","Yecapixtla","17","030"
"1127","GTO-2023-03-02",1028,1140,"Autoridad","Miguel","Hombre","PRI","","","","","Policía de la Agencia de Investigación Criminal","","","Funcionario(a)","","","Estatal","Judicial","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando bajó de su auto en un estacionamiento","2023-03-02","Guanajuato","Abasolo","11","001"
"1128","COL-2023-03-03",959,1062,"Autoridad","No disponible","Mujer","MORENA","","","","","Policía Estatal Preventiva","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando llevaba a su hijo a la escuela","2023-03-03","Colima","Colima","06","002"
"1129","VER-2023-03-06",960,1063,"Autoridad","Alexis Sánchez García","Hombre","MORENA","","","","","Director de la Secretaría de Servicios Legislativos del Congreso de Veracruz","Ex-diputado local","","Funcionario(a)","Ex-Diputado(a)","","Estatal","Legislativo","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando regresaba de un evento familiar","2023-03-06","Veracruz_de_Ignacio_de_la_Llave","Tezonapa","30","173"
"1130","GRO-2023-03-06",961,1064,"Autoridad","Alberto N","Hombre","MORENA","","","","","Comandante de la Policía Preventiva Municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando salía de su domicilio","2023-03-06","Guerrero","Acapulco de Juárez","12","001"
"1131","GTO-2023-03-06",964,1067,"Autoridad","Efraín Zavala","Hombre","MORENA","","","","","Elemento de la Guardia Nacional","","","Funcionario(a)","","","Federal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados los atacaron en su día de descanso","2023-03-06","Guanajuato","San Miguel de Allende","11","003"
"1132","GTO-2023-03-06",964,1068,"Autoridad","Marcos","Hombre","MORENA","","","","","Elemento de la Guardia Nacional","","","Funcionario(a)","","","Federal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados los atacaron en su día de descanso","2023-03-06","Guanajuato","San Miguel de Allende","11","003"
